Aspect,Curvature,Earthquake,Elevation,Lithology,NDVI,NDWI,Plan,Precipitation,Profile,Slope,temperature,moisture,Landslide
2.333333333,3.666666667,2.0,3.0,2,3.0,3.333333333,3.666666667,3.0,3.0,2.333333333,18.09833,30.95506667,0
3.0,2.333333333,2.333333333,2.333333333,2,3.333333333,2.333333333,2.333333333,5.0,3.333333333,1.333333333,23.54853,42.07246667,0
3.666666667,2.0,2.0,2.0,1,3.333333333,2.666666667,2.333333333,4.0,4.0,2.666666667,22.87061667,39.45826667,0
2.666666667,3.0,2.0,2.666666667,2,4.333333333,1.666666667,2.666666667,4.333333333,3.0,2.333333333,18.80194333,63.312,0
4.0,2.0,2.333333333,3.0,3,2.333333333,3.666666667,2.333333333,4.666666667,4.666666667,1.666666667,18.16774333,18.60273333,0
2.666666667,3.666666667,1.666666667,2.0,2,4.0,1.666666667,3.0,3.666666667,2.333333333,2.666666667,20.30416667,67.7469,0
2.666666667,3.333333333,1.666666667,1.666666667,2,4.333333333,1.333333333,3.333333333,2.333333333,3.0,2.333333333,17.42589333,63.1246,1
1.666666667,4.666666667,1.333333333,4.0,2,2.333333333,3.666666667,3.666666667,2.0,1.666666667,3.0,24.77965,14.04866667,0
4.333333333,4.0,1.666666667,3.333333333,2,2.0,4.0,3.333333333,2.666666667,2.0,3.666666667,23.83333,8.8869,0
3.0,3.666666667,2.333333333,3.666666667,2,1.333333333,4.333333333,3.0,4.333333333,2.666666667,3.333333333,23.36831,34.46426667,0
2.666666667,2.333333333,2.0,3.666666667,4,2.333333333,4.0,2.666666667,3.333333333,4.0,3.666666667,20.16929333,47.57046667,0
2.333333333,3.333333333,1.0,3.333333333,3,4.333333333,1.666666667,4.0,1.666666667,3.666666667,3.333333333,16.64153667,22.33143333,0
4.0,2.0,2.333333333,2.0,1,2.0,3.666666667,2.0,4.666666667,3.666666667,3.333333333,20.40556,41.16786667,0
3.0,2.333333333,2.333333333,3.666666667,4,3.0,2.333333333,2.333333333,3.666666667,3.666666667,4.0,22.80653667,30.45073333,0
2.0,3.0,2.333333333,3.333333333,3,2.333333333,3.666666667,3.0,3.666666667,3.0,3.333333333,20.81033,4.597,0
4.333333333,4.0,2.333333333,2.666666667,1,3.333333333,2.333333333,4.0,3.666666667,2.0,2.333333333,17.14527667,19.0984,0
3.333333333,4.666666667,1.666666667,2.666666667,1,2.0,4.0,4.666666667,3.333333333,2.0,2.666666667,23.90928,11.44246667,0
3.333333333,2.333333333,2.0,2.333333333,1,3.0,3.0,2.333333333,4.333333333,4.0,2.666666667,25.25484333,7.1773,0
4.0,3.333333333,2.333333333,2.0,2,3.333333333,2.666666667,3.333333333,4.333333333,3.0,1.333333333,22.06151667,9.8189,0
3.333333333,4.0,2.0,2.333333333,1,2.666666667,3.333333333,3.666666667,4.333333333,1.666666667,1.333333333,17.99595667,6.4524,0
2.666666667,3.333333333,2.333333333,4.666666667,3,1.333333333,5.0,3.333333333,3.333333333,2.333333333,2.666666667,24.84750333,31.04663333,0
4.333333333,4.0,2.666666667,3.333333333,3,3.0,3.333333333,4.0,5.0,2.333333333,2.333333333,24.67894,57.07823333,0
4.0,2.666666667,2.333333333,4.0,3,3.0,3.0,2.666666667,4.666666667,3.333333333,2.666666667,24.32350667,45.63863333,0
3.333333333,3.333333333,2.333333333,3.666666667,2,2.0,4.0,3.0,4.0,2.333333333,1.666666667,19.26177667,2.487133333,0
3.666666667,3.333333333,1.666666667,3.333333333,5,3.0,3.0,3.666666667,3.0,3.333333333,3.333333333,22.05185667,39.32143333,0
5.0,3.333333333,2.333333333,3.333333333,3,1.666666667,4.0,3.333333333,3.666666667,2.666666667,2.666666667,22.49909667,35.15253333,0
3.333333333,2.666666667,2.333333333,2.666666667,1,2.333333333,3.333333333,2.0,4.333333333,2.666666667,3.333333333,23.06061,50.49883333,0
4.0,3.666666667,2.0,2.333333333,2,3.0,3.0,3.666666667,3.0,3.0,2.0,18.89430667,60.50496667,0
3.0,4.0,1.666666667,2.333333333,2,4.0,2.0,3.333333333,3.666666667,2.333333333,3.0,18.71423667,24.0034,0
1.666666667,2.666666667,1.333333333,1.333333333,3,4.0,2.0,2.333333333,2.0,3.666666667,3.0,20.89799,21.87706667,0
3.333333333,3.666666667,2.0,3.666666667,3,2.666666667,3.666666667,3.666666667,3.333333333,2.666666667,3.666666667,17.00390667,55.7378,0
2.333333333,2.0,2.666666667,2.666666667,2,2.333333333,3.0,2.333333333,4.0,4.0,2.0,21.75149667,32.9297,0
2.666666667,4.0,2.0,2.666666667,1,3.333333333,2.333333333,3.666666667,3.0,2.0,3.0,19.02823,54.6179,0
4.0,3.333333333,2.333333333,2.666666667,3,3.0,3.0,3.666666667,4.666666667,3.333333333,2.333333333,24.47863333,57.565,0
3.666666667,4.0,2.0,2.0,1,3.333333333,3.333333333,3.666666667,4.333333333,2.333333333,3.0,23.58379667,25.26823333,0
2.0,3.333333333,1.333333333,1.666666667,1,2.666666667,2.666666667,3.333333333,2.0,3.0,2.666666667,25.16121667,50.5559,0
3.666666667,3.666666667,1.666666667,1.666666667,1,4.0,1.666666667,3.333333333,3.0,2.333333333,4.0,24.66600333,49.47773333,0
3.666666667,2.333333333,1.666666667,1.666666667,2,3.666666667,2.333333333,2.666666667,2.666666667,3.666666667,3.666666667,19.40767667,36.4269,0
3.0,3.333333333,1.666666667,2.666666667,2,4.333333333,1.333333333,3.333333333,2.333333333,3.0,2.333333333,22.05413333,1.277333333,0
3.333333333,2.333333333,1.666666667,2.333333333,3,3.666666667,2.333333333,1.666666667,3.0,3.666666667,3.0,24.04406333,24.36273333,0
3.0,2.666666667,2.333333333,2.333333333,2,1.666666667,4.333333333,3.333333333,3.666666667,4.333333333,3.333333333,18.24242333,33.1165,0
3.0,2.666666667,2.333333333,2.0,1,3.333333333,3.0,2.666666667,4.333333333,2.666666667,2.333333333,20.48255667,2.3806,0
2.333333333,3.333333333,3.0,4.0,4,1.666666667,3.666666667,3.0,5.0,3.0,2.666666667,22.62897667,19.53616667,0
3.333333333,2.666666667,2.333333333,2.666666667,2,3.333333333,2.333333333,2.666666667,3.666666667,3.333333333,3.0,18.37251,21.99423333,0
3.666666667,3.0,2.333333333,1.666666667,3,2.666666667,3.666666667,3.666666667,3.666666667,3.666666667,1.666666667,20.98006667,54.46163333,0
3.0,2.333333333,1.666666667,3.0,3,3.0,3.333333333,2.0,3.0,3.666666667,3.666666667,23.85211333,88.14183333,0
4.0,3.0,1.666666667,3.333333333,2,2.666666667,3.0,3.0,3.666666667,3.333333333,2.666666667,21.60222,77.27066667,0
2.333333333,2.666666667,2.333333333,2.333333333,2,4.333333333,1.666666667,3.333333333,4.666666667,4.0,2.333333333,18.64987,18.8347,0
2.666666667,3.333333333,2.666666667,4.333333333,4,1.0,4.666666667,2.666666667,4.333333333,2.333333333,2.666666667,23.70251333,4.0676,0
4.333333333,3.666666667,2.0,4.0,3,1.666666667,4.333333333,3.333333333,3.666666667,2.666666667,3.0,21.97496333,27.24743333,0
2.666666667,1.666666667,1.666666667,1.666666667,2,2.666666667,3.333333333,3.0,3.333333333,5.0,1.666666667,16.37711667,58.11216667,0
3.333333333,3.333333333,2.0,3.666666667,4,2.0,4.0,3.666666667,3.666666667,3.333333333,2.333333333,22.56990667,24.1824,0
2.0,3.0,2.333333333,3.333333333,1,3.666666667,2.333333333,3.333333333,4.333333333,4.0,2.666666667,19.55632667,31.83256667,0
2.333333333,3.0,1.333333333,4.0,2,3.0,2.333333333,3.0,2.333333333,3.333333333,4.0,22.14228667,43.63543333,0
2.666666667,3.666666667,1.0,2.333333333,2,4.333333333,1.333333333,3.666666667,1.666666667,2.666666667,3.333333333,21.16109333,3.362266667,0
3.0,2.666666667,1.0,2.333333333,3,2.0,3.666666667,3.333333333,2.0,4.0,3.0,23.94455667,1.400933333,0
2.666666667,4.0,2.333333333,2.666666667,3,2.666666667,3.0,3.666666667,4.0,2.0,1.333333333,20.59515667,15.96646667,0
3.333333333,2.666666667,2.0,2.333333333,1,3.333333333,3.0,2.666666667,4.333333333,3.0,2.0,19.39285,30.20893333,0
3.0,2.666666667,2.333333333,1.0,1,3.333333333,2.666666667,2.666666667,4.666666667,3.333333333,1.333333333,20.77613667,30.2446,0
3.333333333,3.0,1.0,3.666666667,2,2.333333333,3.666666667,2.666666667,1.0,3.0,2.0,18.57310333,31.35676667,0
1.666666667,3.0,2.333333333,3.333333333,2,2.0,3.666666667,3.666666667,4.666666667,3.333333333,2.333333333,21.93875333,44.88606667,0
3.0,3.333333333,2.333333333,2.333333333,1,3.0,3.333333333,3.333333333,4.333333333,3.666666667,2.0,18.90368667,74.25656667,0
3.333333333,2.333333333,2.333333333,2.333333333,3,2.666666667,3.333333333,2.333333333,4.333333333,3.666666667,2.666666667,17.27158667,9.738133333,0
2.666666667,2.666666667,2.333333333,2.0,3,2.333333333,3.666666667,3.333333333,4.666666667,3.666666667,3.333333333,19.02373333,26.07823333,0
2.666666667,4.333333333,2.0,3.0,2,3.333333333,2.333333333,4.333333333,4.0,2.333333333,3.333333333,25.05048,51.3634,0
3.0,2.666666667,2.0,2.333333333,1,4.333333333,1.333333333,3.0,3.0,3.0,3.333333333,19.51973,19.89176667,0
3.0,3.333333333,2.666666667,3.0,2,3.666666667,2.333333333,3.333333333,4.0,3.333333333,3.333333333,19.94158667,31.38026667,0
1.333333333,3.666666667,1.666666667,4.333333333,4,2.0,4.0,4.0,4.0,3.333333333,3.0,22.98158333,2.347533333,0
2.666666667,3.333333333,2.666666667,4.0,2,2.333333333,3.333333333,3.666666667,4.666666667,2.666666667,2.333333333,17.69330333,46.98156667,0
3.666666667,3.333333333,2.0,2.0,3,3.666666667,2.333333333,3.333333333,3.666666667,3.0,2.666666667,22.5452,2.2837,0
2.333333333,4.333333333,1.666666667,2.333333333,1,4.0,2.0,4.0,3.0,2.0,2.666666667,23.51113,18.07343333,0
3.666666667,3.0,2.333333333,2.333333333,2,2.0,4.333333333,2.666666667,3.666666667,3.0,3.0,22.06606,8.072666667,0
3.0,3.666666667,2.0,3.666666667,3,1.333333333,4.333333333,3.666666667,3.666666667,2.333333333,4.333333333,19.59593667,59.46893333,0
4.0,3.0,1.333333333,1.333333333,3,3.333333333,2.666666667,3.0,2.333333333,3.0,2.333333333,23.62440667,5.801566667,0
2.666666667,3.666666667,2.333333333,2.333333333,1,1.666666667,4.0,3.333333333,4.0,2.0,2.666666667,22.29044333,46.39716667,0
2.0,2.333333333,1.666666667,2.0,2,3.666666667,2.0,2.666666667,3.333333333,4.0,2.666666667,23.85609,24.98843333,0
4.666666667,3.333333333,2.333333333,2.0,1,3.333333333,2.666666667,3.666666667,3.666666667,3.333333333,3.333333333,22.39490333,11.3393,0
4.666666667,4.0,2.0,2.333333333,3,2.0,4.333333333,4.0,3.0,2.666666667,2.666666667,20.71456667,20.49553333,0
1.333333333,3.333333333,2.666666667,3.666666667,3,1.333333333,4.333333333,3.333333333,4.666666667,2.666666667,2.666666667,24.10700333,33.63636667,0
3.333333333,3.666666667,2.0,2.333333333,1,3.0,2.333333333,3.666666667,4.0,2.666666667,3.0,24.09488333,38.0021,0
2.666666667,2.333333333,1.333333333,2.333333333,1,1.0,5.0,2.666666667,2.666666667,3.666666667,3.666666667,23.68154,23.41113333,0
3.333333333,2.333333333,2.0,2.333333333,2,3.0,3.0,2.666666667,3.666666667,3.666666667,2.666666667,21.8677,37.94786667,0
3.0,4.0,2.333333333,2.666666667,3,3.333333333,2.0,3.333333333,4.0,2.0,4.0,27.03398333,45.36626667,0
2.666666667,2.0,1.333333333,2.333333333,1,3.333333333,2.333333333,2.333333333,2.333333333,3.666666667,3.0,23.93849667,45.42553333,0
3.333333333,3.666666667,2.0,1.666666667,1,3.666666667,1.666666667,3.666666667,3.666666667,1.666666667,3.666666667,18.8289,48.15416667,1
2.333333333,3.0,1.666666667,2.0,3,4.0,1.666666667,2.333333333,3.0,3.0,2.0,20.94044333,32.4422,0
4.0,2.666666667,2.0,2.0,2,2.333333333,3.333333333,3.0,4.0,3.333333333,1.666666667,21.20570667,3.227366667,0
3.666666667,3.0,2.0,3.0,3,2.333333333,3.333333333,2.333333333,3.333333333,3.0,2.666666667,20.48753667,10.5774,0
3.333333333,3.666666667,2.0,3.666666667,1,4.0,2.0,3.333333333,3.0,2.666666667,2.666666667,23.08041333,66.19176667,0
5.0,4.333333333,2.333333333,3.666666667,4,1.666666667,4.333333333,4.0,3.666666667,2.333333333,3.0,25.10659667,40.61203333,0
4.666666667,2.666666667,1.666666667,2.0,1,1.666666667,4.0,3.0,3.0,3.333333333,2.333333333,21.07603333,47.97373333,0
3.333333333,3.666666667,2.666666667,3.666666667,5,2.333333333,3.666666667,4.0,4.666666667,3.333333333,3.333333333,24.29917667,44.47633333,0
2.0,3.333333333,2.0,3.0,2,3.0,3.0,3.666666667,3.666666667,3.0,2.333333333,23.59052333,92.13756667,0
3.666666667,2.666666667,2.0,2.666666667,2,3.333333333,2.666666667,3.333333333,3.0,4.0,2.0,26.23505,43.57893333,0
4.0,2.666666667,2.0,2.333333333,2,2.333333333,3.333333333,2.666666667,4.0,3.333333333,3.0,18.00198667,25.67146667,0
4.333333333,2.666666667,2.333333333,1.666666667,1,1.333333333,4.333333333,3.333333333,5.0,3.333333333,2.333333333,19.51803333,62.706,0
4.0,3.666666667,2.0,2.666666667,1,2.666666667,3.0,3.666666667,3.666666667,2.333333333,2.0,22.52896,33.44713333,0
2.666666667,3.0,2.0,3.333333333,2,2.666666667,3.333333333,3.0,3.333333333,3.0,2.666666667,20.46544333,47.46563333,0
5.0,2.666666667,2.333333333,2.666666667,3,2.0,4.333333333,3.0,3.333333333,3.666666667,2.666666667,16.78384333,21.68033333,0
4.333333333,4.0,2.666666667,3.0,4,1.333333333,4.333333333,3.666666667,4.333333333,2.666666667,4.0,22.39619333,35.76996667,0
2.666666667,4.0,1.666666667,3.333333333,1,2.333333333,3.666666667,4.0,2.333333333,3.0,2.0,25.10282333,39.5036,0
4.0,3.666666667,2.0,2.666666667,1,3.333333333,3.0,3.666666667,3.333333333,2.666666667,3.666666667,17.69949,20.71213333,0
3.0,4.0,2.333333333,2.333333333,3,3.666666667,2.666666667,3.666666667,4.0,2.333333333,3.0,16.89686333,30.23386667,0
3.333333333,3.333333333,1.666666667,3.0,2,3.666666667,2.333333333,3.333333333,3.0,3.0,3.333333333,18.80067333,19.16196667,0
2.0,3.0,2.333333333,2.333333333,1,3.666666667,2.333333333,3.666666667,3.666666667,3.0,2.666666667,21.73636667,38.98413333,0
3.333333333,3.0,2.0,3.333333333,3,4.0,1.666666667,3.333333333,4.333333333,3.666666667,3.0,19.32580333,67.69396667,0
3.0,2.333333333,2.333333333,3.0,2,1.666666667,4.0,2.0,4.0,3.666666667,4.0,22.34988333,22.23743333,0
3.0,3.666666667,2.0,3.333333333,2,2.666666667,3.0,3.666666667,2.666666667,3.333333333,3.666666667,20.30716333,20.94123333,0
3.666666667,2.666666667,2.666666667,4.0,3,2.666666667,3.333333333,3.0,4.0,3.333333333,2.0,23.48261667,25.40536667,0
3.0,4.666666667,1.333333333,4.333333333,3,2.666666667,2.666666667,4.333333333,2.333333333,1.333333333,3.666666667,23.37901333,2.925933333,0
2.666666667,2.333333333,2.0,2.0,1,4.0,2.333333333,2.333333333,4.333333333,3.333333333,2.0,18.78524,25.84873333,0
2.666666667,2.333333333,1.666666667,3.666666667,3,2.333333333,3.666666667,2.0,2.666666667,3.666666667,3.333333333,22.74963667,15.54256667,0
3.0,3.0,3.0,2.666666667,4,1.666666667,3.666666667,3.333333333,5.0,3.666666667,3.0,20.91419667,36.84056667,0
1.666666667,3.666666667,2.666666667,4.0,3,2.0,4.0,3.666666667,4.666666667,3.333333333,3.333333333,21.5607,47.12856667,0
3.666666667,2.666666667,2.333333333,2.666666667,3,2.666666667,3.0,3.0,3.666666667,4.0,4.333333333,23.37370667,50.58633333,0
4.666666667,2.333333333,2.666666667,4.666666667,3,2.0,4.333333333,2.666666667,4.333333333,3.666666667,3.0,17.06298,0.68,0
2.666666667,3.666666667,2.666666667,4.0,2,2.333333333,3.333333333,3.666666667,4.666666667,2.333333333,2.0,23.15041,30.30236667,0
4.666666667,3.666666667,2.333333333,2.0,1,2.666666667,3.333333333,4.0,3.333333333,2.666666667,3.333333333,18.93556333,24.2744,0
4.333333333,2.666666667,2.0,1.333333333,1,3.333333333,2.666666667,3.333333333,4.333333333,3.333333333,1.333333333,24.70266667,8.2752,0
2.0,2.333333333,2.333333333,2.0,1,2.666666667,3.0,3.666666667,4.0,4.333333333,2.333333333,21.78670667,20.55766667,0
3.333333333,4.0,2.0,2.0,2,4.0,2.0,4.0,3.333333333,2.333333333,3.666666667,22.90624667,29.42823333,0
3.0,3.333333333,1.666666667,2.333333333,3,2.0,3.666666667,3.0,2.333333333,2.666666667,3.333333333,21.28712333,23.8931,0
3.333333333,1.666666667,1.666666667,1.666666667,1,2.0,3.666666667,2.333333333,3.333333333,4.333333333,3.0,24.83753667,33.35,0
2.0,3.0,2.333333333,2.0,2,2.666666667,2.666666667,3.333333333,4.333333333,3.333333333,2.666666667,18.24226667,54.5299,1
3.333333333,3.333333333,1.0,3.0,2,2.333333333,3.0,3.666666667,1.666666667,3.0,2.666666667,17.30237667,4.973766667,0
3.333333333,4.333333333,3.0,3.333333333,3,2.666666667,3.333333333,4.0,5.0,2.0,3.333333333,22.50277,20.86906667,0
2.0,4.666666667,2.0,2.333333333,3,3.666666667,2.666666667,4.0,3.666666667,2.0,2.666666667,24.89638,7.8509,0
4.0,2.666666667,2.0,3.0,2,2.0,4.0,2.666666667,3.666666667,4.0,3.0,19.07441667,47.7226,0
2.666666667,2.666666667,2.0,1.666666667,1,2.666666667,3.333333333,3.0,3.0,4.0,2.333333333,22.91952667,37.20973333,0
3.333333333,3.333333333,2.0,2.333333333,4,4.333333333,1.333333333,3.0,3.0,2.666666667,4.0,23.38532,29.24746667,0
3.333333333,3.0,2.0,3.666666667,3,2.0,4.0,3.0,2.666666667,3.333333333,4.333333333,23.2337,32.57586667,0
3.666666667,2.0,1.666666667,1.666666667,1,2.333333333,3.666666667,2.0,3.666666667,3.333333333,2.333333333,25.14058333,29.0922,0
3.666666667,3.0,2.333333333,3.333333333,4,2.666666667,3.0,3.0,4.0,3.333333333,2.666666667,22.44771,56.81703333,0
3.333333333,3.0,1.666666667,3.333333333,3,3.0,3.0,2.333333333,2.666666667,3.0,2.666666667,15.01131333,2.071433333,0
3.0,3.666666667,2.333333333,3.666666667,2,3.333333333,2.666666667,3.666666667,5.0,2.666666667,2.666666667,22.20694,32.26506667,0
4.0,3.0,1.666666667,2.333333333,3,2.666666667,3.0,3.0,3.333333333,3.333333333,2.0,22.59259667,17.27433333,0
2.0,3.0,2.333333333,3.0,1,3.666666667,2.333333333,3.0,4.0,3.333333333,2.333333333,24.63168333,2.298133333,0
3.333333333,2.0,2.666666667,2.333333333,1,2.0,4.0,2.333333333,5.0,3.666666667,3.333333333,20.18452333,40.118,0
3.0,3.0,2.333333333,2.0,3,3.333333333,3.0,3.333333333,4.0,3.666666667,1.333333333,20.71096,49.79576667,0
3.666666667,4.0,2.0,3.0,1,2.666666667,3.333333333,4.333333333,3.666666667,2.333333333,4.333333333,23.10878333,52.8786,0
3.333333333,3.666666667,1.666666667,1.333333333,2,2.666666667,3.333333333,4.0,3.0,3.333333333,1.666666667,23.39503,28.98313333,0
3.666666667,3.666666667,2.666666667,3.333333333,3,3.0,3.333333333,4.0,4.666666667,2.666666667,3.0,17.54826333,21.46713333,0
2.666666667,3.0,1.666666667,3.333333333,2,2.333333333,3.666666667,2.666666667,3.333333333,3.0,3.0,22.20472667,40.1986,0
2.666666667,3.333333333,3.0,4.0,4,2.666666667,3.0,3.333333333,5.0,3.333333333,3.333333333,20.91998,39.16346667,0
2.666666667,3.333333333,3.0,3.666666667,3,1.666666667,4.333333333,3.333333333,5.0,3.333333333,2.666666667,24.63149667,38.05476667,0
3.333333333,3.0,1.333333333,3.666666667,3,1.333333333,4.666666667,2.333333333,1.666666667,3.333333333,3.333333333,23.35831667,22.1739,0
3.0,2.666666667,1.666666667,2.333333333,3,3.333333333,2.666666667,2.666666667,2.666666667,3.666666667,2.666666667,20.67386667,9.032566667,0
3.0,3.333333333,2.0,2.333333333,2,4.0,2.0,4.0,3.0,3.0,3.333333333,22.01263333,64.03993333,0
3.333333333,3.333333333,1.333333333,3.333333333,3,3.333333333,2.333333333,3.666666667,2.0,3.0,4.0,20.85483667,9.182633333,0
2.666666667,2.666666667,2.666666667,2.0,2,3.0,2.666666667,3.0,4.666666667,4.0,1.666666667,18.10367,53.34963333,0
3.0,2.333333333,1.666666667,2.666666667,1,3.666666667,2.333333333,2.0,3.0,3.666666667,2.0,18.97235667,8.8493,0
2.0,3.666666667,2.0,3.0,1,2.333333333,3.666666667,3.0,3.666666667,2.0,3.333333333,17.88268333,32.98433333,0
3.333333333,1.666666667,2.333333333,2.333333333,3,1.333333333,4.666666667,2.333333333,4.0,4.0,3.0,20.17451667,73.98226667,0
2.0,3.333333333,2.333333333,2.333333333,2,3.666666667,2.333333333,4.0,3.333333333,3.0,2.0,16.89498,12.56436667,0
4.333333333,2.333333333,2.0,1.666666667,2,3.0,3.333333333,2.333333333,3.333333333,3.0,1.666666667,20.91677333,56.84506667,0
3.333333333,2.666666667,2.0,2.333333333,2,2.666666667,3.333333333,2.666666667,4.333333333,3.333333333,2.0,19.22515,53.96403333,0
4.0,2.333333333,2.0,3.666666667,4,2.666666667,3.666666667,2.666666667,3.333333333,4.0,3.333333333,23.94985667,53.09613333,0
3.333333333,3.0,1.666666667,3.333333333,1,2.666666667,3.0,3.333333333,2.666666667,3.333333333,3.0,22.31983333,7.558233333,0
3.666666667,3.0,1.666666667,3.333333333,2,1.0,5.0,3.0,3.0,2.666666667,2.666666667,21.50515,32.91586667,0
2.666666667,3.666666667,1.666666667,2.666666667,1,3.0,2.666666667,3.666666667,3.0,3.333333333,3.0,23.04867667,51.99353333,0
3.666666667,2.666666667,1.666666667,3.0,2,2.666666667,3.333333333,2.666666667,2.666666667,3.666666667,2.0,17.75071667,61.18463333,1
4.0,3.666666667,2.0,3.0,1,3.666666667,2.666666667,4.0,3.0,2.0,3.333333333,21.98997,78.06513333,0
3.666666667,2.0,2.666666667,2.666666667,2,2.333333333,3.666666667,2.0,4.666666667,4.0,2.0,26.78654333,4.155566667,0
2.0,3.666666667,2.0,2.666666667,1,4.0,1.666666667,3.666666667,3.666666667,2.666666667,2.333333333,20.69813,19.43136667,0
2.666666667,2.333333333,2.333333333,2.666666667,1,3.666666667,2.333333333,2.666666667,4.0,3.666666667,2.0,15.04012667,50.42186667,1
3.0,3.0,2.0,2.0,2,3.0,3.0,3.333333333,3.666666667,3.0,2.666666667,21.94702333,28.54056667,0
4.0,2.666666667,1.333333333,2.0,2,3.0,3.0,3.333333333,2.333333333,3.666666667,2.333333333,23.65899667,29.1244,0
3.333333333,3.0,1.333333333,2.666666667,4,2.0,3.666666667,3.333333333,2.333333333,3.666666667,2.0,21.11464333,16.81256667,0
3.333333333,2.666666667,2.666666667,3.0,2,3.0,3.0,2.666666667,4.333333333,3.666666667,3.0,23.34161667,53.14596667,0
3.666666667,3.333333333,2.333333333,2.666666667,3,3.0,3.0,3.0,4.666666667,2.666666667,2.666666667,21.14408333,67.00286667,0
2.333333333,4.0,2.333333333,2.0,3,4.0,2.0,4.333333333,3.333333333,2.666666667,2.0,16.74260667,8.283266667,0
3.333333333,4.0,2.333333333,3.666666667,3,2.0,3.666666667,3.666666667,4.666666667,2.333333333,3.333333333,21.12062333,36.0396,0
3.666666667,3.0,3.0,3.666666667,3,3.0,3.333333333,3.333333333,4.666666667,3.333333333,3.0,23.41911667,44.8421,0
